participant_id,trial_index,interface_source,target_color_name,target_hex,clicked_color_name,clicked_hex,time_taken_ms,is_correct
Natasha,17,old,Blue,#002F8E,Blue,#002F8E,1192.4000000953674,True
Natasha,18,new,Purple,#7030A0,Purple,#7030A0,1965.8999999761581,True
Natasha,19,new,Purple,#7030A0,Purple,#7030A0,1162.2000000476837,True
Natasha,20,old,Blue,#002F8E,Blue,#002F8E,1117,True
Natasha,21,new,Brown,#D4681B,Brown,#D4681B,1006.7000000476837,True
Natasha,22,old,Brown,#7F6000,Brown,#7F6000,1061.7000000476837,True
Natasha,23,new,Yellow,#FFFF00,Yellow,#FFFF00,1465.6000000238419,True
Natasha,24,new,Blue,#00B0F0,Blue,#00B0F0,1115.3999999761581,True
Natasha,25,old,Blue,#002F8E,Blue,#002F8E,932.1000000238419,True
Natasha,26,new,Brown,#D4681B,Brown,#D4681B,1519.3999999761581,True
Natasha,27,old,Brown,#7F6000,Brown,#7F6000,1378.8999999761581,True
Natasha,28,old,Green,#9DE951,Green,#9DE951,1132.6000000238419,True
Natasha,29,new,Blue,#00B0F0,Blue,#00B0F0,1184.7999999523163,True
Natasha,30,old,Purple,#7030A0,Purple,#7030A0,1281.5,True
Natasha,31,new,Blue,#00B0F0,Blue,#00B0F0,1144.3999999761581,True
Natasha,32,new,Orange,#FEBC02,Orange,#FEBC02,1600,True
Natasha,33,old,Yellow,#FFFF00,Yellow,#FFFF00,859.7999999523163,True
Natasha,34,old,Blue,#002F8E,Blue,#002F8E,1209.6000000238419,True
Natasha,35,old,Orange,#FEBC02,Orange,#FEBC02,1194.2000000476837,True
Natasha,36,old,Orange,#FEBC02,Orange,#FEBC02,860,True
Natasha,37,old,Orange,#FEBC02,Orange,#FEBC02,1044.1999999284744,True
Natasha,38,new,Red,#ED1E24,Red,#ED1E24,1069.1000000238419,True
Natasha,39,new,Purple,#7030A0,Purple,#7030A0,1089.1000000238419,True
Natasha,40,new,Red,#ED1E24,Red,#ED1E24,1568.9000000953674,True
Natasha,41,old,Red,#FF0000,Red,#FF0000,1103,True
Natasha,42,new,Red,#ED1E24,Red,#ED1E24,1463.3999999761581,True
Natasha,43,old,Red,#FF0000,Red,#FF0000,1081.5,True
Natasha,44,new,Orange,#FEBC02,Orange,#FEBC02,1183.7999999523163,True
Natasha,45,new,Yellow,#FFFF00,Yellow,#FFFF00,1401.3999999761581,True
Natasha,46,old,Red,#FF0000,Red,#FF0000,1039.6000000238419,True
Natasha,47,new,Yellow,#FFFF00,Yellow,#FFFF00,1200.0999999046326,True
Natasha,48,new,Green,#92D050,Green,#92D050,1086.6000000238419,True
Natasha,49,new,Orange,#FEBC02,Orange,#FEBC02,1028.5,True
Natasha,50,new,Purple,#7030A0,Purple,#7030A0,1000.8999999761581,True
Natasha,51,new,Brown,#D4681B,Brown,#D4681B,1057.1000000238419,True
Natasha,52,new,Orange,#FEBC02,Orange,#FEBC02,1718.9000000953674,True
Natasha,53,old,Red,#FF0000,Red,#FF0000,1030.3999999761581,True
Natasha,54,old,Brown,#7F6000,Brown,#7F6000,1381.3999999761581,True
Natasha,55,old,Red,#FF0000,Red,#FF0000,1012.5,True
Natasha,56,new,Purple,#7030A0,Purple,#7030A0,914.9000000953674,True
Natasha,57,old,Green,#9DE951,Green,#9DE951,1484.3999999761581,True
Natasha,58,new,Green,#92D050,Green,#92D050,983.1000000238419,True
Natasha,59,old,Purple,#7030A0,Purple,#7030A0,1013.1999999284744,True
Natasha,60,old,Orange,#FEBC02,Orange,#FEBC02,1098,True
Natasha,61,old,Red,#FF0000,Red,#FF0000,971.7000000476837,True
Natasha,62,new,Green,#92D050,Green,#92D050,1047.0999999046326,True
Natasha,63,new,Orange,#FEBC02,Orange,#FEBC02,1232.4000000953674,True
Natasha,64,new,Purple,#7030A0,Purple,#7030A0,1231,True
Natasha,65,new,Green,#92D050,Green,#92D050,1232.7999999523163,True
Natasha,66,old,Blue,#002F8E,Blue,#002F8E,1282.8999999761581,True
Natasha,67,new,Brown,#D4681B,Brown,#D4681B,1019.5999999046326,True
Natasha,68,old,Yellow,#FFFF00,Yellow,#FFFF00,1008.8999999761581,True
Natasha,69,new,Red,#ED1E24,Red,#ED1E24,1012.7000000476837,True
Natasha,70,new,Blue,#00B0F0,Blue,#00B0F0,1164.6000000238419,True
Natasha,71,new,Yellow,#FFFF00,Yellow,#FFFF00,892.2999999523163,True
Natasha,72,new,Brown,#D4681B,Brown,#D4681B,1161.5,True
Natasha,73,new,Blue,#00B0F0,Blue,#00B0F0,1041.1000000238419,True
Natasha,74,new,Green,#92D050,Green,#92D050,1195.1000000238419,True
Natasha,75,new,Orange,#FEBC02,Orange,#FEBC02,1168.2999999523163,True
Natasha,76,new,Green,#92D050,Green,#92D050,1349.2000000476837,True
Natasha,77,new,Blue,#00B0F0,Blue,#00B0F0,1318.6000000238419,True
Natasha,78,new,Orange,#FEBC02,Orange,#FEBC02,935.3999999761581,True
Natasha,79,old,Purple,#7030A0,Purple,#7030A0,1148,True
Natasha,80,old,Purple,#7030A0,Purple,#7030A0,982.6999999284744,True
Natasha,81,new,Red,#ED1E24,Red,#ED1E24,1014.6999999284744,True
Natasha,82,old,Blue,#002F8E,Blue,#002F8E,1182.6000000238419,True
Natasha,83,old,Blue,#002F8E,Blue,#002F8E,1185.5999999046326,True
Natasha,84,old,Purple,#7030A0,Purple,#7030A0,1010.8999999761581,True
Natasha,85,old,Purple,#7030A0,Purple,#7030A0,922.2000000476837,True
Natasha,86,old,Blue,#002F8E,Blue,#002F8E,1027.1999999284744,True
Natasha,87,old,Orange,#FEBC02,Orange,#FEBC02,1131.6000000238419,True
Natasha,88,old,Green,#9DE951,Green,#9DE951,1307.1999999284744,True
Natasha,89,new,Purple,#7030A0,Purple,#7030A0,1150.8999999761581,True
Natasha,90,old,Brown,#7F6000,Brown,#7F6000,1041.2000000476837,True
Natasha,91,new,Green,#92D050,Green,#92D050,1028.6000000238419,True
Natasha,92,new,Purple,#7030A0,Purple,#7030A0,1025.8999999761581,True
Natasha,93,new,Orange,#FEBC02,Brown,#D4681B,1301.7999999523163,False
Natasha,94,old,Green,#9DE951,Green,#9DE951,1394.7000000476837,True
Natasha,95,old,Green,#9DE951,Green,#9DE951,1433.7000000476837,True
Natasha,96,new,Blue,#00B0F0,Blue,#00B0F0,994.5,True
Natasha,97,new,Green,#92D050,Green,#92D050,954.1000000238419,True
Natasha,98,old,Brown,#7F6000,Brown,#7F6000,1112.7999999523163,True
Natasha,99,new,Orange,#FEBC02,Orange,#FEBC02,1279.3999999761581,True
Natasha,100,new,Red,#ED1E24,Red,#ED1E24,1037.3999999761581,True
Natasha,101,new,Red,#ED1E24,Red,#ED1E24,930.7000000476837,True
Natasha,102,old,Blue,#002F8E,Blue,#002F8E,861.8999999761581,True
Natasha,103,old,Orange,#FEBC02,Orange,#FEBC02,1133.2000000476837,True
Natasha,104,old,Red,#FF0000,Red,#FF0000,864.0999999046326,True
Natasha,105,old,Purple,#7030A0,Purple,#7030A0,1098.1000000238419,True
Natasha,106,new,Yellow,#FFFF00,Yellow,#FFFF00,1001.3000000715256,True
Natasha,107,old,Yellow,#FFFF00,Yellow,#FFFF00,1015.3999999761581,True
Natasha,108,old,Green,#9DE951,Green,#9DE951,1044.7000000476837,True
Natasha,109,old,Purple,#7030A0,Purple,#7030A0,1184.5,True
Natasha,110,new,Green,#92D050,Green,#92D050,1187.7999999523163,True
Natasha,111,old,Orange,#FEBC02,Orange,#FEBC02,1007.0999999046326,True
Natasha,112,old,Brown,#7F6000,Brown,#7F6000,1055.1000000238419,True
Natasha,113,old,Orange,#FEBC02,Orange,#FEBC02,1503.1000000238419,True
Natasha,114,old,Blue,#002F8E,Blue,#002F8E,1051.3999999761581,True
Natasha,115,new,Blue,#00B0F0,Blue,#00B0F0,1330.3999999761581,True
Natasha,116,old,Yellow,#FFFF00,Yellow,#FFFF00,918.7999999523163,True
Natasha,117,new,Brown,#D4681B,Brown,#D4681B,966.6000000238419,True
Natasha,118,new,Purple,#7030A0,Purple,#7030A0,1134.6000000238419,True
Natasha,119,old,Brown,#7F6000,Brown,#7F6000,1109.8000000715256,True
Natasha,120,old,Brown,#7F6000,Brown,#7F6000,1202.5,True
Natasha,121,old,Purple,#7030A0,Purple,#7030A0,1458.3999999761581,True
Natasha,122,old,Orange,#FEBC02,Orange,#FEBC02,1132.5,True
Natasha,123,new,Red,#ED1E24,Red,#ED1E24,947.5,True
Natasha,124,new,Purple,#7030A0,Purple,#7030A0,1081.6000000238419,True
Natasha,125,old,Orange,#FEBC02,Orange,#FEBC02,1052.3999999761581,True
Natasha,126,new,Red,#ED1E24,Red,#ED1E24,1166.2999999523163,True
Natasha,127,new,Brown,#D4681B,Brown,#D4681B,1091.6999999284744,True
Natasha,128,old,Green,#9DE951,Green,#9DE951,1316.8999999761581,True
Natasha,129,old,Brown,#7F6000,Brown,#7F6000,1076,True
Natasha,130,old,Purple,#7030A0,Purple,#7030A0,1238.9000000953674,True
Natasha,131,old,Purple,#7030A0,Purple,#7030A0,1080,True
Natasha,132,new,Orange,#FEBC02,Orange,#FEBC02,1936.7999999523163,True
Natasha,133,old,Orange,#FEBC02,Orange,#FEBC02,1216.4000000953674,True
Natasha,134,new,Orange,#FEBC02,Orange,#FEBC02,1000.3999999761581,True
Natasha,135,new,Green,#92D050,Green,#92D050,1004.1000000238419,True
Natasha,136,old,Green,#9DE951,Green,#9DE951,1257.2999999523163,True
Natasha,137,new,Blue,#00B0F0,Blue,#00B0F0,1236.2999999523163,True
Natasha,138,old,Purple,#7030A0,Purple,#7030A0,968.7999999523163,True
Natasha,139,new,Green,#92D050,Green,#92D050,1058.2000000476837,True
Natasha,140,new,Red,#ED1E24,Red,#ED1E24,1002.6000000238419,True
Natasha,141,old,Yellow,#FFFF00,Yellow,#FFFF00,1007.1000000238419,True
Natasha,142,new,Green,#92D050,Green,#92D050,997.2999999523163,True
Natasha,143,old,Yellow,#FFFF00,Yellow,#FFFF00,978.5,True
Natasha,144,new,Green,#92D050,Green,#92D050,1225.1000000238419,True
Natasha,145,old,Purple,#7030A0,Purple,#7030A0,1217.5,True
Natasha,146,new,Orange,#FEBC02,Orange,#FEBC02,1153.8000000715256,True
Natasha,147,old,Brown,#7F6000,Brown,#7F6000,1114,True
Natasha,148,old,Brown,#7F6000,Brown,#7F6000,1312.3999999761581,True
Natasha,149,new,Orange,#FEBC02,Orange,#FEBC02,1126.5,True
Natasha,150,new,Purple,#7030A0,Purple,#7030A0,1398,True
Natasha,151,old,Orange,#FEBC02,Orange,#FEBC02,1283.1000000238419,True
Natasha,152,old,Yellow,#FFFF00,Yellow,#FFFF00,979.5,True
Natasha,153,new,Yellow,#FFFF00,Yellow,#FFFF00,1187.7999999523163,True
Natasha,154,new,Purple,#7030A0,Purple,#7030A0,1011.7000000476837,True
Natasha,155,new,Brown,#D4681B,Brown,#D4681B,1274.5,True
Natasha,156,new,Purple,#7030A0,Purple,#7030A0,1024.8999999761581,True
Natasha,157,new,Green,#92D050,Green,#92D050,1594.5,True
Natasha,158,new,Blue,#00B0F0,Blue,#00B0F0,1031.3000000715256,True
Natasha,159,new,Purple,#7030A0,Purple,#7030A0,1230.3999999761581,True
Natasha,160,old,Red,#FF0000,Red,#FF0000,1215.7000000476837,True
Natasha,161,old,Blue,#002F8E,Blue,#002F8E,1511.8000000715256,True
Natasha,162,new,Red,#ED1E24,Red,#ED1E24,1209.8000000715256,True
Natasha,163,old,Green,#9DE951,Green,#9DE951,1043.3999999761581,True
Natasha,164,new,Purple,#7030A0,Purple,#7030A0,1507.3999999761581,True
Natasha,165,old,Green,#9DE951,Green,#9DE951,976.7999999523163,True
Natasha,166,new,Blue,#00B0F0,Blue,#00B0F0,962.1000000238419,True
Natasha,167,new,Red,#ED1E24,Red,#ED1E24,1126.7999999523163,True
Natasha,168,new,Blue,#00B0F0,Blue,#00B0F0,1270.6000000238419,True
Natasha,169,old,Red,#FF0000,Red,#FF0000,923.6999999284744,True
Natasha,170,new,Blue,#00B0F0,Blue,#00B0F0,1068.7999999523163,True
Natasha,171,new,Red,#ED1E24,Red,#ED1E24,1368.1000000238419,True
Natasha,172,old,Blue,#002F8E,Blue,#002F8E,1103.5,True
Natasha,173,old,Red,#FF0000,Red,#FF0000,978.3000000715256,True
Natasha,174,old,Red,#FF0000,Red,#FF0000,1193.7000000476837,True
Natasha,175,new,Green,#92D050,Green,#92D050,1065.7999999523163,True
Natasha,176,old,Yellow,#FFFF00,Yellow,#FFFF00,1200,True
Natasha,177,old,Purple,#7030A0,Purple,#7030A0,1511.7999999523163,True
Natasha,178,new,Brown,#D4681B,Brown,#D4681B,1090.1999999284744,True
Natasha,179,new,Yellow,#FFFF00,Yellow,#FFFF00,1193.8999999761581,True
Natasha,180,new,Blue,#00B0F0,Blue,#00B0F0,1089.2999999523163,True
Natasha,181,new,Brown,#D4681B,Brown,#D4681B,1217.7000000476837,True
Natasha,182,new,Purple,#7030A0,Purple,#7030A0,1112.7999999523163,True
Natasha,183,new,Orange,#FEBC02,Orange,#FEBC02,1823.3999999761581,True
Natasha,184,old,Purple,#7030A0,Purple,#7030A0,1080.6000000238419,True
Natasha,185,old,Brown,#7F6000,Brown,#7F6000,1080.8000000715256,True
Natasha,186,old,Brown,#7F6000,Brown,#7F6000,1425.7999999523163,True
Natasha,187,new,Brown,#D4681B,Brown,#D4681B,1069,True
Natasha,188,old,Blue,#002F8E,Blue,#002F8E,1019.6000000238419,True
Natasha,189,new,Blue,#00B0F0,Blue,#00B0F0,1126.1999999284744,True
Natasha,190,new,Brown,#D4681B,Brown,#D4681B,1148.6999999284744,True
Natasha,191,new,Red,#ED1E24,Red,#ED1E24,1000.1000000238419,True
Natasha,192,new,Yellow,#FFFF00,Yellow,#FFFF00,1118.6000000238419,True
Natasha,193,old,Purple,#7030A0,Purple,#7030A0,954.6999999284744,True
Natasha,194,new,Red,#ED1E24,Red,#ED1E24,950.3999999761581,True
Natasha,195,new,Yellow,#FFFF00,Yellow,#FFFF00,1091,True
Natasha,196,old,Brown,#7F6000,Brown,#7F6000,1179.2000000476837,True
Natasha,197,old,Blue,#002F8E,Blue,#002F8E,883.1000000238419,True
Natasha,198,old,Red,#FF0000,Red,#FF0000,1425.1999999284744,True
Natasha,199,new,Brown,#D4681B,Brown,#D4681B,1686.6000000238419,True
Natasha,200,new,Yellow,#FFFF00,Yellow,#FFFF00,1099.5,True
Natasha,201,old,Green,#9DE951,Green,#9DE951,977.7999999523163,True
Natasha,202,new,Red,#ED1E24,Red,#ED1E24,1000.6000000238419,True
Natasha,203,old,Green,#9DE951,Green,#9DE951,920.7999999523163,True
Natasha,204,new,Purple,#7030A0,Purple,#7030A0,1316.8000000715256,True
Natasha,205,old,Purple,#7030A0,Purple,#7030A0,985,True
Natasha,206,new,Purple,#7030A0,Purple,#7030A0,982.0999999046326,True
Natasha,207,old,Orange,#FEBC02,Orange,#FEBC02,1215.7999999523163,True
Natasha,208,new,Brown,#D4681B,Brown,#D4681B,1041.2999999523163,True
Natasha,209,new,Purple,#7030A0,Purple,#7030A0,1330.7000000476837,True
Natasha,210,new,Green,#92D050,Green,#92D050,1102.2999999523163,True
Natasha,211,old,Orange,#FEBC02,Orange,#FEBC02,944.8999999761581,True
Natasha,212,new,Green,#92D050,Green,#92D050,890.3999999761581,True
Natasha,213,new,Purple,#7030A0,Purple,#7030A0,1134.7000000476837,True
Natasha,214,new,Brown,#D4681B,Brown,#D4681B,974.5,True
Natasha,215,old,Red,#FF0000,Red,#FF0000,952.8000000715256,True
Natasha,216,old,Yellow,#FFFF00,Yellow,#FFFF00,988.2999999523163,True
Natasha,217,old,Red,#FF0000,Red,#FF0000,893.6000000238419,True
Natasha,218,old,Brown,#7F6000,Orange,#FEBC02,1013.8999999761581,False
Natasha,219,old,Purple,#7030A0,Purple,#7030A0,1243.8999999761581,True
Natasha,220,old,Blue,#002F8E,Blue,#002F8E,937.7000000476837,True
Natasha,221,old,Orange,#FEBC02,Orange,#FEBC02,1053.7000000476837,True
Natasha,222,old,Purple,#7030A0,Purple,#7030A0,1247.1000000238419,True
Natasha,223,old,Brown,#7F6000,Brown,#7F6000,987.5,True
Natasha,224,old,Blue,#002F8E,Blue,#002F8E,923,True
Natasha,225,old,Red,#FF0000,Red,#FF0000,917.7999999523163,True
Natasha,226,new,Orange,#FEBC02,Orange,#FEBC02,1087.5,True
Natasha,227,new,Brown,#D4681B,Brown,#D4681B,1370.3999999761581,True
Natasha,228,old,Blue,#002F8E,Blue,#002F8E,1455,True
Natasha,229,new,Yellow,#FFFF00,Yellow,#FFFF00,1168.1000000238419,True
Natasha,230,old,Orange,#FEBC02,Orange,#FEBC02,1238,True
Natasha,231,new,Yellow,#FFFF00,Yellow,#FFFF00,1025.5,True
Natasha,232,new,Blue,#00B0F0,Blue,#00B0F0,1021.5999999046326,True
Natasha,233,new,Blue,#00B0F0,Blue,#00B0F0,1296.2999999523163,True
Natasha,234,old,Yellow,#FFFF00,Yellow,#FFFF00,922.2999999523163,True
Natasha,235,new,Orange,#FEBC02,Orange,#FEBC02,1143.7000000476837,True
Natasha,236,old,Orange,#FEBC02,Orange,#FEBC02,913,True
Natasha,237,old,Yellow,#FFFF00,Yellow,#FFFF00,883.7999999523163,True
Natasha,238,new,Green,#92D050,Green,#92D050,1057.6999999284744,True
Natasha,239,new,Green,#92D050,Green,#92D050,2640.7999999523163,True
Natasha,240,new,Red,#ED1E24,Red,#ED1E24,3603,True
Natasha,241,old,Red,#FF0000,Red,#FF0000,3803,True
Natasha,242,old,Yellow,#FFFF00,Yellow,#FFFF00,940.7000000476837,True
Natasha,243,new,Blue,#00B0F0,Blue,#00B0F0,962.1000000238419,True
Natasha,244,old,Orange,#FEBC02,Orange,#FEBC02,1535.1000000238419,True
Natasha,245,new,Orange,#FEBC02,Orange,#FEBC02,1735,True
Natasha,246,old,Blue,#002F8E,Blue,#002F8E,1295.6999999284744,True
Natasha,247,old,Yellow,#FFFF00,Yellow,#FFFF00,1109.5,True
Natasha,248,old,Green,#9DE951,Green,#9DE951,1154.2999999523163,True
Natasha,249,new,Yellow,#FFFF00,Yellow,#FFFF00,1083.2000000476837,True
Natasha,250,new,Brown,#D4681B,Brown,#D4681B,874.8999999761581,True
Natasha,251,old,Red,#FF0000,Red,#FF0000,1100.5,True
Natasha,252,old,Orange,#FEBC02,Orange,#FEBC02,1149.0999999046326,True
Natasha,253,old,Green,#9DE951,Green,#9DE951,1164.4000000953674,True
Natasha,254,new,Orange,#FEBC02,Orange,#FEBC02,1205,True
Natasha,255,old,Orange,#FEBC02,Orange,#FEBC02,1158.6000000238419,True
Natasha,256,old,Green,#9DE951,Green,#9DE951,1010.1000000238419,True
Natasha,257,old,Yellow,#FFFF00,Yellow,#FFFF00,1176.7999999523163,True
Natasha,258,new,Blue,#00B0F0,Blue,#00B0F0,1092.1999999284744,True
Natasha,259,old,Green,#9DE951,Green,#9DE951,1233,True
Natasha,260,new,Yellow,#FFFF00,Yellow,#FFFF00,1083.3000000715256,True
Natasha,261,old,Blue,#002F8E,Blue,#002F8E,1198.7999999523163,True
Natasha,262,new,Brown,#D4681B,Brown,#D4681B,1216.6000000238419,True
Natasha,263,old,Brown,#7F6000,Brown,#7F6000,1355.3999999761581,True
Natasha,264,old,Brown,#7F6000,Brown,#7F6000,1055.1000000238419,True
Natasha,265,new,Red,#ED1E24,Red,#ED1E24,1141,True
Natasha,266,old,Green,#9DE951,Green,#9DE951,1266.8999999761581,True
Natasha,267,old,Green,#9DE951,Green,#9DE951,1346.7000000476837,True
Natasha,268,new,Brown,#D4681B,Brown,#D4681B,981.5,True
Natasha,269,old,Yellow,#FFFF00,Yellow,#FFFF00,1174.6000000238419,True
Natasha,270,new,Yellow,#FFFF00,Yellow,#FFFF00,1077.6000000238419,True
Natasha,271,old,Blue,#002F8E,Blue,#002F8E,945.3999999761581,True
Natasha,272,old,Brown,#7F6000,Brown,#7F6000,1312.7000000476837,True
Natasha,273,old,Red,#FF0000,Red,#FF0000,863.5,True
Natasha,274,new,Brown,#D4681B,Brown,#D4681B,1325,True
Natasha,275,new,Red,#ED1E24,Red,#ED1E24,1012.8999999761581,True
Natasha,276,old,Brown,#7F6000,Brown,#7F6000,925.8999999761581,True
Natasha,277,old,Yellow,#FFFF00,Yellow,#FFFF00,1093.8000000715256,True
Natasha,278,new,Yellow,#FFFF00,Yellow,#FFFF00,1007.7999999523163,True
Natasha,279,new,Yellow,#FFFF00,Yellow,#FFFF00,1009.2999999523163,True
Natasha,280,new,Red,#ED1E24,Red,#ED1E24,919.6999999284744,True
